order_id,order_date,supplier_reliability_score,warehouse_inventory_level,order_quantity,shipping_distance_km,shipping_method,weather_condition,processing_time_hours,order_priority,delayed
2265,05-04-2023 08:00,0.97,805,261,111.2,Air,Rain,63.2,Low,0
2266,05-04-2023 09:00,0.89,2208,329,1031.7,Rail,Fog,54.5,Low,1
2267,05-04-2023 10:00,0.66,475,452,1703.4,Rail,Clear,28.1,Medium,1
2268,05-04-2023 11:00,0.84,342,314,665.9,Air,Clear,41.3,High,1
2269,05-04-2023 12:00,0.79,4882,319,1054,Sea,Clear,45.1,Medium,0
2270,05-04-2023 13:00,0.63,624,373,755.9,Sea,Clear,18.4,Low,0
2271,05-04-2023 14:00,1,4493,215,435.1,Air,Rain,20,Low,0
2272,05-04-2023 15:00,0.69,3148,198,977.3,Sea,Rain,14.2,High,0
2273,05-04-2023 16:00,0.83,785,148,851.5,Sea,Fog,46.3,High,0
2274,05-04-2023 17:00,0.74,2368,201,154.2,Rail,Clear,42.9,Medium,1
2275,05-04-2023 18:00,0.8,4806,451,336.1,Road,Rain,28.5,High,0
2276,05-04-2023 19:00,1,2688,103,1257.8,Rail,Clear,15.2,Low,0
2277,05-04-2023 20:00,0.91,4891,458,749.1,Road,Clear,2.1,Low,0
2278,05-04-2023 21:00,0.7,2700,188,1867.5,Air,Clear,36.8,Low,0
2279,05-04-2023 22:00,0.88,238,84,1018,Road,Fog,5.5,Medium,0
2280,05-04-2023 23:00,0.79,3934,465,151.2,Rail,Clear,11.6,Medium,0
2281,06-04-2023 00:00,0.7,3369,311,1057.5,Air,Fog,39,High,0
2282,06-04-2023 01:00,0.82,4931,389,371.4,Air,Rain,61.7,Medium,1
2283,06-04-2023 02:00,0.69,4682,317,1434.9,Sea,Rain,37.8,Medium,0
2284,06-04-2023 03:00,0.92,1101,460,1369.2,Road,Fog,31,Medium,0
2285,06-04-2023 04:00,0.72,2611,22,1872.4,Air,Storm,20.4,High,1
2286,06-04-2023 05:00,0.64,4079,484,656.9,Rail,Storm,16.2,Low,0
2287,06-04-2023 06:00,0.95,1849,329,892,Air,Storm,35,Low,0
2288,06-04-2023 07:00,0.67,2497,390,414.1,Sea,Clear,65.2,Medium,0
2289,06-04-2023 08:00,0.88,4338,164,1558.5,Air,Clear,30.4,High,0
2290,06-04-2023 09:00,0.95,4461,118,1165.2,Road,Fog,19.9,Low,0
2291,06-04-2023 10:00,0.89,1332,43,1544.1,Road,Storm,26.3,High,1
2292,06-04-2023 11:00,0.98,386,474,774.5,Air,Clear,71.7,High,1
2293,06-04-2023 12:00,0.71,4960,365,1118.6,Rail,Storm,29.1,High,0
2294,06-04-2023 13:00,0.75,1129,249,755.2,Rail,Fog,39.5,Medium,0
2295,06-04-2023 14:00,0.85,1899,325,659.2,Sea,Clear,62.7,High,0
2296,06-04-2023 15:00,0.65,2246,394,637.2,Road,Fog,59.6,High,1
2297,06-04-2023 16:00,1,1543,222,1329.2,Sea,Clear,48.2,High,1
2298,06-04-2023 17:00,0.86,1766,178,669.1,Rail,Storm,16.8,High,0
2299,06-04-2023 18:00,0.87,3472,408,1949.9,Road,Clear,15.7,Low,0
2300,06-04-2023 19:00,0.83,4986,60,288,Rail,Fog,30.3,Low,0
2301,06-04-2023 20:00,0.8,3207,467,1407.4,Road,Rain,19.4,High,1
2302,06-04-2023 21:00,0.68,324,394,1474,Road,Storm,56.8,Medium,0
2303,06-04-2023 22:00,0.64,3557,149,663.6,Sea,Rain,10.4,Low,0
2304,06-04-2023 23:00,0.7,321,72,1017.7,Rail,Storm,59.7,High,0
2305,07-04-2023 00:00,0.61,2917,32,83.1,Rail,Rain,40,Medium,0
2306,07-04-2023 01:00,0.85,2117,161,642.1,Road,Rain,27.9,Low,1
2307,07-04-2023 02:00,0.67,2580,485,1221.4,Air,Storm,14.9,Medium,0
2308,07-04-2023 03:00,0.97,2656,235,1313.9,Sea,Fog,2.2,Low,0
2309,07-04-2023 04:00,0.64,2090,136,1809.1,Sea,Rain,33.7,High,0
2310,07-04-2023 05:00,0.73,3816,50,1242.2,Sea,Fog,35.3,High,0
2311,07-04-2023 06:00,0.94,95,395,1672.3,Air,Fog,2.5,Low,1
2312,07-04-2023 07:00,0.85,3091,20,1952,Rail,Clear,58.8,Medium,0
2313,07-04-2023 08:00,0.77,2774,322,1672.4,Rail,Storm,22.2,High,1
2314,07-04-2023 09:00,0.89,3144,243,895.9,Rail,Rain,64.4,High,1
2315,07-04-2023 10:00,0.76,1459,224,1293.2,Road,Rain,2.1,Low,0
2316,07-04-2023 11:00,0.66,4917,478,220.7,Sea,Clear,2.3,Medium,0
2317,07-04-2023 12:00,0.99,3404,256,1053.4,Sea,Rain,42.8,Medium,1
2318,07-04-2023 13:00,0.95,179,377,957,Air,Fog,51.1,Low,0
2319,07-04-2023 14:00,0.9,790,471,746.7,Rail,Clear,58.6,Low,0
2320,07-04-2023 15:00,0.71,1962,111,734,Air,Fog,33.6,Medium,0
2321,07-04-2023 16:00,0.8,1239,200,297.5,Road,Fog,14.1,Medium,0
2322,07-04-2023 17:00,0.64,1676,241,43.5,Air,Storm,43.2,Medium,0
2323,07-04-2023 18:00,0.62,522,249,998.8,Rail,Rain,19.1,Low,1
2324,07-04-2023 19:00,0.98,1585,327,1108.2,Air,Rain,30.4,Medium,1
2325,07-04-2023 20:00,0.77,2850,174,1849,Sea,Fog,44.8,Low,1
2326,07-04-2023 21:00,0.69,1751,257,1550.1,Road,Fog,36,Medium,0
2327,07-04-2023 22:00,0.92,3960,40,1366.8,Air,Rain,50.7,High,1
2328,07-04-2023 23:00,0.81,4748,156,1265.3,Sea,Fog,67.2,High,0
2329,08-04-2023 00:00,0.86,929,25,1600.7,Sea,Fog,66.9,High,0
2330,08-04-2023 01:00,0.64,2879,90,1544.9,Road,Fog,67.4,High,0
2331,08-04-2023 02:00,0.78,4093,75,657.3,Rail,Clear,22.4,Medium,0
2332,08-04-2023 03:00,0.76,3373,320,1752.9,Sea,Fog,60.2,Low,0
2333,08-04-2023 04:00,0.72,1368,90,1757.4,Air,Fog,58.2,Medium,0
2334,08-04-2023 05:00,0.67,4191,181,698.1,Sea,Clear,43.5,High,0
2335,08-04-2023 06:00,0.95,2778,140,1812.6,Rail,Rain,11.6,High,0
2336,08-04-2023 07:00,0.9,3544,256,108.9,Air,Clear,34.8,Medium,0
2337,08-04-2023 08:00,0.83,2822,363,904.3,Road,Clear,52.9,High,1
2338,08-04-2023 09:00,0.71,3569,17,447.2,Road,Storm,7.9,Medium,1
2339,08-04-2023 10:00,0.85,1360,422,351.2,Road,Storm,7,Low,0
2340,08-04-2023 11:00,0.76,2205,317,442.9,Air,Clear,14.2,Medium,0
2341,08-04-2023 12:00,0.6,1640,305,14.8,Rail,Clear,28.7,Medium,1
2342,08-04-2023 13:00,0.85,3799,274,1717.7,Rail,Fog,28.3,Low,0
2343,08-04-2023 14:00,0.87,3746,477,1245.5,Sea,Clear,23.4,Low,0
2344,08-04-2023 15:00,0.98,4116,456,809.7,Sea,Fog,2.1,Medium,0
2345,08-04-2023 16:00,0.93,520,245,594.3,Air,Clear,26.6,High,0
2346,08-04-2023 17:00,0.63,1237,429,1722.3,Rail,Rain,67.7,High,1
2347,08-04-2023 18:00,0.73,1617,9,90.1,Road,Storm,61.2,High,0
2348,08-04-2023 19:00,0.62,1312,308,284.1,Road,Rain,59.6,Medium,1
2349,08-04-2023 20:00,0.63,1739,316,1212.6,Sea,Clear,23.3,High,0
2350,08-04-2023 21:00,0.79,3604,417,506.2,Road,Fog,3.5,Medium,0
2351,08-04-2023 22:00,0.68,3744,292,68.4,Rail,Storm,67.7,Low,1
2352,08-04-2023 23:00,0.62,4387,293,44.1,Road,Clear,67.2,Low,0
2353,09-04-2023 00:00,0.85,2657,427,1842.3,Sea,Storm,43.8,High,0
2354,09-04-2023 01:00,0.97,4718,321,22.6,Rail,Fog,40.6,High,0
2355,09-04-2023 02:00,0.93,2496,31,1736.7,Road,Rain,24.3,High,1
2356,09-04-2023 03:00,0.62,4738,5,1596.2,Air,Rain,55.9,Medium,0
2357,09-04-2023 04:00,0.72,1691,115,1705.9,Sea,Fog,38.4,Low,0
2358,09-04-2023 05:00,0.62,443,340,844.4,Road,Rain,15.9,Medium,0
2359,09-04-2023 06:00,0.77,1167,478,214.4,Rail,Rain,20.2,Medium,1
2360,09-04-2023 07:00,0.97,4168,326,1873,Road,Clear,3.7,High,0
2361,09-04-2023 08:00,0.68,4804,196,61.3,Air,Clear,28.4,High,1
2362,09-04-2023 09:00,0.89,667,160,1352.1,Sea,Storm,40.2,Medium,1
2363,09-04-2023 10:00,0.8,2009,349,670.4,Air,Fog,53.4,Low,1
2364,09-04-2023 11:00,0.81,1999,336,1089.7,Sea,Clear,55.1,Low,0
2365,09-04-2023 12:00,0.93,3742,15,860.5,Sea,Rain,9.1,High,0
2366,09-04-2023 13:00,0.72,2353,124,933.9,Air,Clear,43.5,High,0
2367,09-04-2023 14:00,0.73,276,25,1566.4,Sea,Clear,71.7,High,0
2368,09-04-2023 15:00,0.9,683,387,762.6,Air,Fog,18.5,Low,0
2369,09-04-2023 16:00,0.66,2567,297,1232.4,Road,Rain,30,Medium,0
2370,09-04-2023 17:00,0.64,1888,71,1301.8,Air,Storm,60.3,Medium,0
2371,09-04-2023 18:00,0.76,3108,398,896.3,Sea,Clear,16.3,Low,0
2372,09-04-2023 19:00,0.76,2227,329,1150.1,Rail,Fog,57.3,Medium,0
2373,09-04-2023 20:00,0.72,578,19,82.1,Rail,Clear,39,High,1
2374,09-04-2023 21:00,0.7,813,468,305.6,Rail,Storm,39.3,Low,1
2375,09-04-2023 22:00,0.95,4289,381,726.2,Air,Fog,45.3,Medium,1
2376,09-04-2023 23:00,0.76,1771,205,1831.2,Road,Fog,71.2,High,1
2377,10-04-2023 00:00,0.72,1402,271,588,Sea,Rain,59.6,High,1
2378,10-04-2023 01:00,0.91,1357,14,883.1,Air,Fog,40.1,High,1
2379,10-04-2023 02:00,0.94,4734,175,5.2,Road,Rain,15.1,Medium,1
2380,10-04-2023 03:00,0.88,3019,234,1182,Air,Storm,52.6,Medium,0
2381,10-04-2023 04:00,0.99,3956,159,161.9,Rail,Rain,29.5,Medium,0
2382,10-04-2023 05:00,0.65,3108,227,111.5,Air,Clear,30.2,Low,0
2383,10-04-2023 06:00,0.78,797,300,1209.7,Rail,Storm,66.2,High,1
2384,10-04-2023 07:00,0.92,1870,224,1667,Air,Rain,63.9,Medium,0
2385,10-04-2023 08:00,0.99,3508,378,1807.9,Road,Clear,56.4,Low,0
2386,10-04-2023 09:00,0.68,1764,91,1301.4,Air,Fog,33.5,Low,0
2387,10-04-2023 10:00,0.9,4811,417,848.1,Sea,Rain,44.8,Medium,0
2388,10-04-2023 11:00,0.68,2797,142,634.7,Road,Clear,32.2,Low,0
2389,10-04-2023 12:00,0.76,2295,184,1968.4,Rail,Fog,35.6,Medium,0
2390,10-04-2023 13:00,0.9,4077,207,1477.1,Rail,Clear,35.5,High,0
2391,10-04-2023 14:00,0.91,2186,53,1281.9,Air,Rain,37.2,High,1
2392,10-04-2023 15:00,0.62,3985,304,40.2,Sea,Rain,25.9,Low,1
2393,10-04-2023 16:00,0.7,3215,225,212.8,Air,Clear,57.2,High,0
2394,10-04-2023 17:00,0.99,4036,310,729.1,Rail,Storm,40.9,High,0
2395,10-04-2023 18:00,0.83,3546,417,1107.5,Air,Fog,62.6,Low,0
2396,10-04-2023 19:00,0.83,3136,293,1466.2,Air,Clear,69.8,Medium,0
2397,10-04-2023 20:00,0.7,2624,1,1183.8,Rail,Rain,40.5,Medium,1
2398,10-04-2023 21:00,0.78,2773,135,1210.9,Road,Fog,46.4,Low,0
2399,10-04-2023 22:00,0.71,2284,203,700.7,Air,Fog,49.1,Low,0
2400,10-04-2023 23:00,0.66,3267,488,830.2,Rail,Rain,62.6,Low,1
2401,11-04-2023 00:00,0.71,2361,364,599.6,Air,Clear,62,Medium,0
2402,11-04-2023 01:00,0.82,3753,21,224.2,Air,Fog,5,High,0
2403,11-04-2023 02:00,0.81,4580,469,819.8,Road,Rain,45.8,Medium,0
2404,11-04-2023 03:00,0.81,1381,273,703.3,Rail,Storm,8.3,Medium,0
2405,11-04-2023 04:00,0.74,2735,104,468.4,Sea,Rain,33.1,High,0
2406,11-04-2023 05:00,0.77,819,9,855.7,Air,Rain,39.8,Medium,0
2407,11-04-2023 06:00,0.95,351,180,571.1,Road,Clear,24.7,Medium,1
2408,11-04-2023 07:00,0.97,796,403,342.1,Sea,Fog,63.2,High,0
2409,11-04-2023 08:00,0.96,776,329,1165,Road,Clear,50.9,Low,0
2410,11-04-2023 09:00,0.69,3133,117,1836,Road,Fog,60.1,Medium,0
2411,11-04-2023 10:00,0.85,2514,35,1550.3,Road,Storm,4.1,Medium,0
2412,11-04-2023 11:00,0.91,4485,479,1412.7,Road,Fog,58.9,Medium,0
2413,11-04-2023 12:00,0.73,2683,478,611.4,Rail,Rain,52.7,Medium,0
2414,11-04-2023 13:00,0.79,3285,20,1877.1,Sea,Storm,44.5,Low,0
2415,11-04-2023 14:00,0.94,3733,453,1555.4,Sea,Storm,8.8,Medium,0
2416,11-04-2023 15:00,0.88,1937,438,911.2,Road,Storm,56.1,High,0
2417,11-04-2023 16:00,0.89,2079,4,281.4,Rail,Fog,71.2,High,1
2418,11-04-2023 17:00,0.63,4828,237,1201.4,Road,Clear,7.6,Low,0
2419,11-04-2023 18:00,0.62,4861,489,364.4,Road,Storm,50.9,Medium,0
2420,11-04-2023 19:00,0.88,3781,116,654.2,Rail,Clear,18.1,Medium,0
2421,11-04-2023 20:00,0.83,3679,168,1976.7,Road,Rain,7.6,Low,0
2422,11-04-2023 21:00,0.67,2023,403,1127.3,Air,Clear,61.4,Medium,0
2423,11-04-2023 22:00,0.6,4737,108,392.4,Sea,Storm,16.5,Medium,0
2424,11-04-2023 23:00,0.69,1272,363,629,Rail,Storm,17.7,Low,1
2425,12-04-2023 00:00,0.85,2662,462,1676.5,Rail,Storm,63.1,Medium,0
2426,12-04-2023 01:00,0.74,703,396,155.8,Road,Storm,70.4,Low,1
2427,12-04-2023 02:00,0.86,1260,276,522.6,Sea,Rain,51.9,High,0
2428,12-04-2023 03:00,0.66,4716,316,515,Road,Rain,33.2,Medium,0
2429,12-04-2023 04:00,0.86,3816,182,467.3,Road,Clear,6.4,Low,0
2430,12-04-2023 05:00,0.64,1129,174,794.8,Sea,Fog,49.2,High,0
2431,12-04-2023 06:00,0.96,492,217,1701.2,Road,Fog,58.8,Medium,0
2432,12-04-2023 07:00,0.7,1743,365,1360,Rail,Clear,30.7,High,1
2433,12-04-2023 08:00,0.6,2408,349,1830.4,Sea,Fog,6.7,Low,0
2434,12-04-2023 09:00,0.92,4251,30,981,Road,Rain,32,Medium,0
2435,12-04-2023 10:00,0.73,872,393,1489.3,Road,Clear,6.1,Low,0
2436,12-04-2023 11:00,0.76,2982,127,1306.9,Road,Clear,11.7,High,0
2437,12-04-2023 12:00,0.66,400,159,583.3,Road,Fog,17.5,Low,0
2438,12-04-2023 13:00,0.68,3667,198,1995.9,Rail,Clear,48.5,Medium,0
2439,12-04-2023 14:00,0.76,4678,229,1574,Rail,Rain,33.8,Medium,0
2440,12-04-2023 15:00,0.72,2874,83,57.8,Sea,Storm,53.2,Low,1
2441,12-04-2023 16:00,0.8,468,139,1929.5,Air,Clear,58.7,Low,0
2442,12-04-2023 17:00,0.71,2747,422,746.9,Sea,Fog,50.4,High,0
2443,12-04-2023 18:00,0.77,3231,40,989.6,Road,Fog,17.1,Medium,0
2444,12-04-2023 19:00,0.61,2815,422,541.1,Air,Storm,33,Low,0
2445,12-04-2023 20:00,0.8,3452,330,523.8,Sea,Rain,60.9,Medium,1
2446,12-04-2023 21:00,0.84,1755,314,1468.3,Air,Clear,4.1,Medium,0
2447,12-04-2023 22:00,0.96,4586,376,159.8,Air,Rain,45.1,Low,0
2448,12-04-2023 23:00,0.89,4311,5,1697.6,Air,Rain,7.3,Low,0
2449,13-04-2023 00:00,0.63,476,47,72.6,Road,Fog,57.7,Low,1
2450,13-04-2023 01:00,0.75,3757,444,160.1,Road,Fog,3.8,Medium,0
2451,13-04-2023 02:00,0.9,2748,343,277.9,Rail,Storm,50.7,Medium,0
2452,13-04-2023 03:00,0.89,2713,130,736.2,Rail,Rain,14.2,Medium,0
2453,13-04-2023 04:00,0.62,2245,466,727.6,Rail,Fog,10.6,High,0
2454,13-04-2023 05:00,0.61,2740,304,1321.6,Sea,Fog,44,Medium,0
2455,13-04-2023 06:00,0.8,4780,477,1254.8,Sea,Fog,47.6,Low,0
2456,13-04-2023 07:00,0.78,421,363,1117.6,Rail,Fog,27.5,Medium,0
2457,13-04-2023 08:00,0.65,4135,369,352.6,Air,Fog,9.9,Medium,1
2458,13-04-2023 09:00,0.71,1701,216,495.8,Road,Clear,25.9,Low,0
2459,13-04-2023 10:00,0.74,3270,294,1454.4,Road,Rain,40.4,High,1
2460,13-04-2023 11:00,0.91,1557,147,1403.2,Air,Clear,19.3,Medium,1
2461,13-04-2023 12:00,0.7,4371,285,1802.6,Sea,Clear,15.2,High,0
2462,13-04-2023 13:00,0.92,3631,418,843,Rail,Fog,28.2,Medium,1
2463,13-04-2023 14:00,0.94,1158,286,1516,Rail,Fog,33.1,Low,1
2464,13-04-2023 15:00,0.7,109,79,1310,Road,Clear,65,Medium,0
2465,13-04-2023 16:00,0.94,4177,400,587.9,Road,Clear,61.7,High,1
2466,13-04-2023 17:00,0.63,1899,289,681.8,Sea,Clear,9.4,High,0
2467,13-04-2023 18:00,0.75,382,202,1659.9,Sea,Storm,39.3,High,1
2468,13-04-2023 19:00,0.64,301,355,1406.3,Road,Fog,26.5,Medium,1
2469,13-04-2023 20:00,0.73,1507,43,1565.2,Rail,Storm,64.7,Medium,0
2470,13-04-2023 21:00,0.71,2002,93,1843.5,Rail,Fog,18.4,High,0
2471,13-04-2023 22:00,0.9,3586,132,1027,Air,Rain,7.1,High,1
2472,13-04-2023 23:00,0.93,4628,284,614.7,Rail,Fog,24.5,Low,0
2473,14-04-2023 00:00,0.73,3949,141,1188.2,Road,Rain,61.2,High,0
2474,14-04-2023 01:00,0.74,996,69,1235,Rail,Rain,11.6,High,0
2475,14-04-2023 02:00,0.99,1739,454,209,Road,Rain,3.9,Low,0
2476,14-04-2023 03:00,0.66,4570,483,376.7,Air,Clear,70.9,Low,1
2477,14-04-2023 04:00,0.79,1034,392,1747.5,Sea,Rain,62.4,High,0
2478,14-04-2023 05:00,0.84,3992,497,1315.2,Rail,Fog,49.9,Low,0
2479,14-04-2023 06:00,0.86,3852,333,1031.7,Road,Clear,48.7,Low,0
2480,14-04-2023 07:00,0.66,1359,62,1113.2,Road,Fog,63.7,Low,0
2481,14-04-2023 08:00,0.73,530,337,1391.2,Sea,Storm,69.2,Low,0
2482,14-04-2023 09:00,0.66,3544,467,750.8,Sea,Rain,27.3,Medium,0
2483,14-04-2023 10:00,0.9,1167,463,1905.7,Air,Rain,41.1,High,0
2484,14-04-2023 11:00,0.89,2559,47,248,Road,Fog,40,Low,0
2485,14-04-2023 12:00,0.93,4852,32,461,Rail,Storm,41.4,Medium,1
2486,14-04-2023 13:00,0.77,4641,83,1106.6,Road,Rain,60.4,Medium,0
2487,14-04-2023 14:00,0.61,403,343,390.8,Sea,Clear,53.5,High,0
2488,14-04-2023 15:00,0.96,523,53,498.2,Rail,Storm,20,Medium,1
2489,14-04-2023 16:00,0.64,1055,376,1529.6,Road,Storm,41.3,Low,0
2490,14-04-2023 17:00,0.69,1059,159,1826.8,Sea,Storm,3.8,Medium,0
2491,14-04-2023 18:00,0.61,3659,315,919.5,Sea,Storm,17.8,Low,1
2492,14-04-2023 19:00,0.76,1164,378,257.1,Rail,Clear,66.3,High,0
2493,14-04-2023 20:00,0.88,1885,84,261.4,Sea,Clear,24.6,Low,0
2494,14-04-2023 21:00,0.97,3739,147,947,Rail,Fog,41.1,High,0
2495,14-04-2023 22:00,0.82,2072,45,140.9,Road,Fog,38,High,0
2496,14-04-2023 23:00,0.63,1474,199,1554.4,Sea,Rain,66.3,Medium,0
2497,15-04-2023 00:00,0.95,714,310,1144.8,Sea,Clear,71.3,Low,1
2498,15-04-2023 01:00,0.64,2002,168,1206.8,Sea,Storm,21.6,High,0
2499,15-04-2023 02:00,0.68,489,97,74.1,Sea,Rain,8.4,Low,1
2500,15-04-2023 03:00,0.69,3811,415,900.8,Road,Fog,54.1,High,0
2501,15-04-2023 04:00,0.95,4735,491,1801,Road,Clear,47.6,Medium,0
2502,15-04-2023 05:00,0.76,4337,424,1729.7,Air,Clear,14.9,Medium,1
2503,15-04-2023 06:00,0.94,3806,339,1263.4,Rail,Clear,22,Medium,0
2504,15-04-2023 07:00,0.82,4710,54,757.8,Sea,Storm,66.9,Low,0
2505,15-04-2023 08:00,0.79,3250,320,876.4,Road,Fog,60.6,Low,0
2506,15-04-2023 09:00,0.91,3639,14,1076.8,Air,Clear,6.8,Low,0
2507,15-04-2023 10:00,0.68,810,163,345.4,Sea,Clear,64.5,Medium,0
2508,15-04-2023 11:00,0.71,3691,314,1378,Sea,Fog,63.9,Low,0
2509,15-04-2023 12:00,0.96,4312,296,1291.2,Air,Clear,35.6,Low,1
2510,15-04-2023 13:00,0.84,3518,129,445,Rail,Rain,12.8,High,0
2511,15-04-2023 14:00,0.75,522,169,39.1,Sea,Fog,10.3,High,0
2512,15-04-2023 15:00,0.85,3090,127,81.5,Air,Fog,6.5,Medium,0
2513,15-04-2023 16:00,0.9,1287,230,1794.2,Rail,Storm,39,Medium,1
2514,15-04-2023 17:00,0.88,1615,348,1111.9,Air,Fog,70.5,Medium,1
2515,15-04-2023 18:00,0.8,1258,223,1299.7,Road,Rain,19.6,Medium,1
2516,15-04-2023 19:00,0.85,1599,476,1924.9,Air,Storm,33,Medium,0
2517,15-04-2023 20:00,0.69,1809,244,777.7,Road,Fog,11.3,Medium,1
2518,15-04-2023 21:00,0.79,661,194,1341.3,Rail,Fog,30.1,Low,0
2519,15-04-2023 22:00,0.95,2608,471,1981.6,Rail,Storm,11,High,0
2520,15-04-2023 23:00,0.97,1801,447,881.3,Road,Clear,35.6,High,0
2521,16-04-2023 00:00,0.61,1189,451,1186.3,Air,Fog,27.8,Low,1
2522,16-04-2023 01:00,0.7,2082,99,1982.7,Sea,Fog,68.6,High,0
2523,16-04-2023 02:00,0.7,1693,433,901.9,Rail,Rain,25.6,High,0
2524,16-04-2023 03:00,0.73,3860,334,541.9,Rail,Storm,41.5,Low,1
2525,16-04-2023 04:00,0.72,222,294,1491.4,Air,Storm,37.8,High,1
2526,16-04-2023 05:00,0.71,3911,247,79.8,Sea,Rain,4.6,Low,0
2527,16-04-2023 06:00,0.79,2488,333,760.4,Rail,Rain,52.4,Low,0
2528,16-04-2023 07:00,0.7,3615,211,506.6,Road,Clear,56.6,Medium,0
2529,16-04-2023 08:00,0.89,3417,249,1773.1,Air,Rain,23.8,High,0
2530,16-04-2023 09:00,0.61,3785,20,274.2,Rail,Fog,28.6,Low,0
2531,16-04-2023 10:00,0.99,3583,327,291,Rail,Fog,68,Medium,0
2532,16-04-2023 11:00,0.68,3994,299,1854.3,Road,Storm,30.9,Low,0
2533,16-04-2023 12:00,0.96,4415,255,1157.2,Sea,Fog,3.2,Medium,1
2534,16-04-2023 13:00,0.87,1653,261,1208.6,Sea,Clear,2.3,Medium,0
2535,16-04-2023 14:00,0.95,4132,163,1137.9,Rail,Clear,45.3,Medium,0
2536,16-04-2023 15:00,0.77,3484,87,263.5,Air,Rain,26.8,Medium,1
2537,16-04-2023 16:00,0.73,3323,149,1676.2,Air,Clear,46.6,High,1
2538,16-04-2023 17:00,0.84,3258,58,416.5,Air,Fog,6.7,Medium,0
2539,16-04-2023 18:00,0.68,2838,219,1804.6,Road,Fog,66.8,High,0
2540,16-04-2023 19:00,0.77,4472,473,1813,Sea,Fog,39.4,Low,0
2541,16-04-2023 20:00,0.82,3991,235,264.8,Air,Rain,38.2,Medium,0
2542,16-04-2023 21:00,0.65,3120,85,80.9,Air,Rain,63.4,Low,0
2543,16-04-2023 22:00,0.92,762,180,18.1,Road,Storm,62.4,Medium,1
2544,16-04-2023 23:00,0.78,4493,300,1330.5,Sea,Fog,53.8,High,0
2545,17-04-2023 00:00,0.81,1918,413,1292.1,Air,Rain,30.1,Low,1
2546,17-04-2023 01:00,0.87,2319,388,150.9,Air,Rain,27.2,High,0
2547,17-04-2023 02:00,0.96,4767,227,1051.8,Road,Fog,71,Medium,0
2548,17-04-2023 03:00,0.65,1911,150,1219.6,Air,Rain,57.4,Low,0
2549,17-04-2023 04:00,0.68,633,48,1346.2,Sea,Fog,26.7,High,1
2550,17-04-2023 05:00,0.65,1614,356,26,Rail,Fog,63.6,Medium,0
2551,17-04-2023 06:00,0.99,2217,486,1332.3,Road,Clear,32.6,Medium,0
2552,17-04-2023 07:00,0.77,3532,138,912.5,Air,Clear,11.4,Medium,0
2553,17-04-2023 08:00,0.89,3900,73,805.3,Rail,Rain,1.1,Low,0
2554,17-04-2023 09:00,0.67,3767,245,1278.4,Sea,Clear,52.2,Low,0
2555,17-04-2023 10:00,0.97,593,432,1516.5,Road,Rain,56.6,Medium,1
2556,17-04-2023 11:00,0.65,675,88,555.4,Road,Clear,44.4,Low,0
2557,17-04-2023 12:00,0.87,2025,62,1344.1,Rail,Storm,43.1,Medium,1
2558,17-04-2023 13:00,0.61,1752,345,197.2,Road,Rain,1.8,Medium,0
2559,17-04-2023 14:00,0.95,3568,371,266.2,Sea,Clear,30.6,Medium,1
2560,17-04-2023 15:00,0.76,1037,10,933.6,Rail,Clear,3.1,Medium,0
2561,17-04-2023 16:00,0.85,319,398,292.4,Road,Fog,2.5,High,1
2562,17-04-2023 17:00,0.84,1586,199,1204.5,Rail,Clear,55.1,High,0
2563,17-04-2023 18:00,0.68,3940,381,1011,Sea,Storm,10,High,0
2564,17-04-2023 19:00,0.78,1181,242,1798.1,Road,Rain,9.6,High,0
2565,17-04-2023 20:00,0.6,4655,476,1405.9,Air,Rain,48.8,Medium,1
2566,17-04-2023 21:00,0.91,1763,153,524.3,Sea,Rain,13.4,Medium,0
2567,17-04-2023 22:00,0.78,605,76,1918.7,Road,Fog,19.1,High,1
2568,17-04-2023 23:00,0.71,3883,332,1627.2,Road,Storm,36.3,Medium,0
2569,18-04-2023 00:00,0.76,2136,253,515,Road,Rain,53,High,0
2570,18-04-2023 01:00,0.76,4677,338,1870.7,Road,Storm,40.6,Medium,0
2571,18-04-2023 02:00,0.66,4848,185,1883.6,Air,Fog,8.9,Medium,0
2572,18-04-2023 03:00,0.75,2657,298,218.7,Air,Clear,31.7,Medium,0
2573,18-04-2023 04:00,0.87,4902,227,1377.8,Air,Fog,52.2,High,0
2574,18-04-2023 05:00,0.82,552,87,1229.5,Road,Storm,46.2,High,0
2575,18-04-2023 06:00,1,256,336,1981.8,Rail,Storm,3,Low,0
2576,18-04-2023 07:00,0.9,2819,97,1872.6,Sea,Clear,63.3,High,1
2577,18-04-2023 08:00,0.93,1450,310,1450.1,Air,Clear,45.9,Medium,0
2578,18-04-2023 09:00,0.66,2848,124,1589,Air,Fog,66.7,Low,0
2579,18-04-2023 10:00,0.81,3162,296,1054.5,Sea,Fog,5.5,Medium,1
2580,18-04-2023 11:00,0.7,1120,21,1895,Road,Rain,2.2,Low,1
2581,18-04-2023 12:00,0.7,3550,331,1344.5,Air,Clear,19.6,High,0
2582,18-04-2023 13:00,0.73,2519,226,568.5,Sea,Storm,9.6,High,0
2583,18-04-2023 14:00,0.83,4635,150,1793.9,Rail,Clear,35.7,High,1
2584,18-04-2023 15:00,0.77,2868,169,1992,Road,Clear,66.1,High,1
